Title,Company,Location,Category,ContractTime,Created,SalaryMin,SalaryMax,RedirectURL,FullDescription,Requirements
Design and Analysis Engineer (Electronic Sys Design & Analy),Boeing,"Saint Louis, Saint Louis County",Engineering Jobs,,2025-10-15T20:44:01Z,168641.77,168641.77,https://www.adzuna.com/land/ad/5449394855?se=AsOV75Wq8BGglN2HEt9uZw&utm_medium=api&utm_source=183d4472&v=D3F1D35153F5BD1895654F3438075A745920B912,"Job Description At Boeing, we innovate and collaborate to make the world a better place. We're committed to fostering an environment for every teammate that's welcoming, respectful and inclusive, with great opportunity for professional growth. Find your future with us. Boeing Defense, Space & Security (BDS) seeks a Senior Design and Analysis Engineer (Electronic Sys Design & Analy) top join our F/A-18 Mission Systems team in Berkely, MO. This position is for a level-4 integration engineer to le…",
Senior Data Scientist with Security Clearance,Integrity First Technologies LLC,"Saint Louis, Saint Louis County",IT Jobs,,2025-08-13T17:16:03Z,194473.1,194473.1,https://www.adzuna.com/land/ad/5351213015?se=AsOV75Wq8BGglN2HEt9uZw&utm_medium=api&utm_source=183d4472&v=21AF2D70C04F6D92E4AB626C66B71DDDF53B2B3B,"Senior Data Scientist (10 yrs experience) - NGA Campus West (NCW), St. Louis, MO *Must have a background with intelligence experience, providing analysis and/or data science to an intelligence mission. *Must be able to operate at a senior level and in an independent environment. *Must be proficient and creating processes around large data sets to identify analytical discoveries *Must be able to take these discoveries and provide them through visualizations that are easily integrated into daily …",
Immediate Start: Senior Electronic Systems Design and Analysis Engineer - Mission Computing - Signing Bonus Potential,Boeing,"Saint Louis, Saint Louis County",Engineering Jobs,,2025-10-13T23:41:03Z,167075.53,167075.53,https://www.adzuna.com/land/ad/5446400677?se=AsOV75Wq8BGglN2HEt9uZw&utm_medium=api&utm_source=183d4472&v=D7C606A09AB1B83578955C70ADDCDEEBB906DABC,"Job Description At Boeing, we innovate and collaborate to make the world a better place. We're committed to fostering an environment for every teammate that's welcoming, respectful and inclusive, with great opportunity for professional growth. Find your future with us. The Boeing Company has an exciting opportunity for an Experienced/Senior Electronic Systems Design and Analysis Engineer for current and emerging fixed wing fighter programs located in Berkeley, MO. These programs include: - F-47…",
Lead Mission Systems Crew Systems Engineer,Boeing,"Saint Louis, Saint Louis County",Engineering Jobs,,2025-10-13T18:46:47Z,118139.65,118139.65,https://www.adzuna.com/land/ad/5446129429?se=AsOV75Wq8BGglN2HEt9uZw&utm_medium=api&utm_source=183d4472&v=0B2A521D2E3FB94AB3226711117B6EC0F2195977,"Job Description At Boeing, we innovate and collaborate to make the world a better place. We're committed to fostering an environment for every teammate that's welcoming, respectful and inclusive, with great opportunity for professional growth. Find your future with us. Boeing Mission Systems Phantom Works organization has an exciting opportunity for an experience to senior level/ lead Mission Systems Crew SystemsEngineer. This position will be part of a proprietary program located in Berkeley, …",
▷ Immediate Start! Experienced Design and Analysis Engineer (Electrical Systems Design),Boeing,"Saint Louis, Saint Louis County",Engineering Jobs,,2025-10-13T23:40:53Z,93220.0,93220.0,https://www.adzuna.com/land/ad/5446400530?se=AsOV75Wq8BGglN2HEt9uZw&utm_medium=api&utm_source=183d4472&v=8E17DC7995EFE1971B3C97D3E767A00522B5F933,"Job Description At Boeing, we innovate and collaborate to make the world a better place. We're committed to fostering an environment for every teammate that's welcoming, respectful and inclusive, with great opportunity for professional growth. Find your future with us. The Boeing Defense, Space & Security (BDS) team is seeking an experienced Electronic Systems Design and Analysis Engineer to join our team in Berkeley, MO. You will join the F-15/T-7 electrical team where we will look for you to …",
EA-18G Senior Systems Engineer,Boeing,"Saint Louis, Saint Louis County",Engineering Jobs,,2025-10-13T18:46:42Z,138926.4,138926.4,https://www.adzuna.com/land/ad/5446129181?se=AsOV75Wq8BGglN2HEt9uZw&utm_medium=api&utm_source=183d4472&v=4DD453324C74B34ED2BF13ED16657661B475DF3D,"Job Description At Boeing, we innovate and collaborate to make the world a better place. We're committed to fostering an environment for every teammate that's welcoming, respectful and inclusive, with great opportunity for professional growth. Find your future with us. Boeing Defense, Space & Security (BDS) is seeking motivated and talented SeniorSystems Engineer (Level 5) to join our Fighters team in the St. Louis, Missouri region. As a systems engineer, you will apply an interdisciplinary app…",
Backend Software Engineer with Security Clearance,Latitude Inc.,"Saint Louis, Saint Louis County",IT Jobs,,2025-10-10T19:03:23Z,150563.48,150563.48,https://www.adzuna.com/land/ad/5441901811?se=AsOV75Wq8BGglN2HEt9uZw&utm_medium=api&utm_source=183d4472&v=DEDD9E7236ABCA20F18F4DE8710DD876832C054A,"Responsibilities: This role supports the development of innovative systems for analytics, exploitation, production, and dissemination using web, remote desktop, and cloud technologies. Candidates should have 3 years of Python and C#/Java framework experience, 4 years with unit testing, CI tools, and GitLab, and expertise in cloud/SOA/web services or virtualization. The role also requires the ability to plan and prioritize in Confluence/Jira environments and communicate ideas clearly across dive…",
Software Engineer Level 3-5 with Security Clearance,Beacon Hill,"Manchester, Saint Louis County",IT Jobs,,2025-08-01T09:44:03Z,117051.15,117051.15,https://www.adzuna.com/land/ad/5332020490?se=AsOV75Wq8BGglN2HEt9uZw&utm_medium=api&utm_source=183d4472&v=2FF258F8066C40D9D9084015BC60A1E13EB0E8F0," Location: Hazelwood/Berkeley, Missouri (100% Onsite)  Must have an active Secret clearance and be eligible for Special Access Clearance  Contract-to-Hire | U.S. Citizenship Required Join a top-tier aerospace and defense company leading innovation in next-generation platforms and secure systems. We are seeking Software Engineers with strong experience in embedded systems, real-time development, and CI/CD pipelines to support mission-critical, high-security programs.  Key Responsibilities: Desig…",
DevOps Engineer with Security Clearance,Aqua IT,"Saint Louis, Saint Louis County",IT Jobs,,2025-09-16T13:07:07Z,111972.65,111972.65,https://www.adzuna.com/land/ad/5401542111?se=AsOV75Wq8BGglN2HEt9uZw&utm_medium=api&utm_source=183d4472&v=C154B6C5E927A44547EC9965E4F04E32740ED0A8,"Location: St. Louis, MO Chantilly, VA; Alexandria, VA; (50% remote) Clearance: Top Secret (TS/SCI preferred) JOB DESCRIPTION: Aqua IT has an opening for an experienced DevOps Engineer to assist with the development, integration, deployment, and sustainment of mission critical systems. RESPONSIBILITIES: • The primary duties will be to support the deployment of microservices via a DevSecOps pipeline within a Linux-based multi-tenant environment. • Develop, update, and maintain GitLab CI/CD pipeli…",
DevOps Network Engineer with Security Clearance,Aqua IT,"Saint Louis, Saint Louis County",IT Jobs,,2025-09-26T08:17:02Z,124661.63,124661.63,https://www.adzuna.com/land/ad/5415033847?se=AsOV75Wq8BGglN2HEt9uZw&utm_medium=api&utm_source=183d4472&v=03B2D696B31B423CBFC9E9CABE9EB59E48176709,"Description: We have an opening for a Senior DevOps Engineer with strong networking experience to assist with the development, integration, deployment, and sustainment of mission critical systems. Responsibilities: • The primary duties will be to support the deployment of microservices via a DevSecOps pipeline within a Linux-based multi-tenant environment. • Extensive experience designing, implementing, and securing virtual networks within AWS • Experience implementing VPC network connectivity …",
Mid or Senior level Design and Analysis Engineer (Electrical Systems Design),Boeing,"Saint Louis, Saint Louis County",Engineering Jobs,,2025-10-13T18:46:41Z,118547.3,118547.3,https://www.adzuna.com/land/ad/5446129134?se=AsOV75Wq8BGglN2HEt9uZw&utm_medium=api&utm_source=183d4472&v=8EEC1B658AE23F0DD276586E4A21EFFA032F29FA,"Job Description At Boeing, we innovate and collaborate to make the world a better place. We're committed to fostering an environment for every teammate that's welcoming, respectful and inclusive, with great opportunity for professional growth. Find your future with us. The Boeing Defense and Space Air Dominance Team is seeking a Mid (Level 3) to Senior (Level 4) F/A-18 Systems Electrical Design Engineer to design System Wiring Diagrams and on the F/A-18 in support of current production and futu…",
Senior Systems Engineer,Boeing,"Saint Louis, Saint Louis County",Engineering Jobs,,2025-10-13T18:46:48Z,146827.5,146827.5,https://www.adzuna.com/land/ad/5446129489?se=AsOV75Wq8BGglN2HEt9uZw&utm_medium=api&utm_source=183d4472&v=432DA9DFBD1E668CF98EB301EDC912B2C544861C,"Job Description At Boeing, we innovate and collaborate to make the world a better place. We're committed to fostering an environment for every teammate that's welcoming, respectful and inclusive, with great opportunity for professional growth. Find your future with us. Boeing Defense, Space & Security (BDS) Air Dominance/ Phantom Works Systems Engineering Integration and Test (SEIT) team is seeking Senior Systems Engineers to support development efforts on a proprietary program in Berkeley, MO.…",
Logistics Principal,SAIC,"Wellston, Saint Louis County",IT Jobs,,2025-09-12T18:07:05Z,190814.97,190814.97,https://www.adzuna.com/land/ad/5396768332?se=AsOV75Wq8BGglN2HEt9uZw&utm_medium=api&utm_source=183d4472&v=11C925B6B7BF00F3E628BE81B921380FE333E7FA,Description SAIC is seeking a Logistics Deployment Analyst to provide Support in planning and implementing the seamless move of mission and people from our government customer's current location to its new location. This position will be responsible for planning and defining mission dependencies and include contingency strategies. The Deployment team is seeking a person expertly versed in deployment logistics associated with corporate or military relocation efforts and planning. Responsibilitie…,
Integration & Analysis Engineer (Level 4) with Security Clearance,Beacon Hill,"Saint Louis, Saint Louis County",IT Jobs,,2025-08-31T20:59:15Z,156086.88,156086.88,https://www.adzuna.com/land/ad/5376890428?se=AsOV75Wq8BGglN2HEt9uZw&utm_medium=api&utm_source=183d4472&v=D356A572B8A9CAB89EB5D9947077B09DB7997680,"We are seeking an experienced Core Processing Integration & Analysis Engineer (Level 4) to support advanced Air Dominance Mission Systems Programs within the defense and aerospace sector. The engineer will provide subject matter expertise in core processor systems integration, with a strong focus on requirements decomposition, Model Based Systems Engineering (MBSE), and mission system interoperability. This role requires the ability to lead integration efforts, partner with customers, and drive…",
RF Electrical Engineer 3 with Security Clearance,Beacon Hill,"Manchester, Saint Louis County",Engineering Jobs,,2025-09-26T08:15:43Z,114939.33,114939.33,https://www.adzuna.com/land/ad/5415024879?se=AsOV75Wq8BGglN2HEt9uZw&utm_medium=api&utm_source=183d4472&v=FB5A393182B3E1AD06ED32E0546E4B556F6FC24E,"The position will consist of engineering oversight of complex hardware redesigns, develop/execute design/threat trade studies and work closely with our supplier, program office and aircraft modification partners to meet requirements of the various programs. Position Responsibilities: Collaborate with Suppliers to develop and refine electronic warfare systems, ensuring alignment with requirements and specifications. Assist in the integration of electronic warfare systems into a tactical aircraft…",
Principal IT Architect,The Timberline Group,"Saint Louis, Saint Louis County",IT Jobs,,2024-08-08T09:53:32Z,107339.47,107339.47,https://www.adzuna.com/details/4817023629?utm_medium=api&utm_source=183d4472,"The Software Architect will be an important and influential member of the IT Development Team. This person will need superior expertise gained from extensive experience and industry research of best practices within application design, coding, database and architecture. Position will contribute to a team project predominately focusing on architecture and development. You will work with a team typically in an Agile methodology completing various development and coding initiatives. Reports to: Pr…",
Geospatial Data Manager (Secret) with Security Clearance,Figure Eight Federal LLC,"Saint Louis, Saint Louis County",IT Jobs,,2025-08-01T09:43:01Z,129834.32,129834.32,https://www.adzuna.com/land/ad/5332015225?se=AsOV75Wq8BGglN2HEt9uZw&utm_medium=api&utm_source=183d4472&v=06AF98646BDDEF10115A4C638E0CC4BCDC77E83E,"Figure Eight Federal (F8F): Leading the Future of AI Training Data Figure Eight Federal (F8F) provides accurate and reliable human annotated datasets that fuel AI and machine learning for some of the world's biggest brands. With more than 25 years of industry knowledge, F8F's technology powers many of the AI interactions we experience every day. Our solutions and expertise empower our clients to achieve their AI goals and make a significant impact in their industry. As a Geospatial Data Manager…",
TSCM Practitioner (Level III),Amentum,"Wellston, Saint Louis County",IT Jobs,,2025-06-19T12:39:34Z,165552.4,165552.4,https://www.adzuna.com/land/ad/5258312008?se=AsOV75Wq8BGglN2HEt9uZw&utm_medium=api&utm_source=183d4472&v=C36F7523F698D478E3B0C7F223F0F595FA5B99C0,"Amentum is seeking a TSCM Practitioner III to support the National Geospatial-Intelligence Agency (NGA), Office of Counterintelligence (SIC) in Washington, DC and St. Louis, MO. TSCM Practitioner III conducts TSCM, Foreign Visit, Gift Inspection, Digital Counterexploitation, Technical Evaluation activities and other technical operations supporting the NGA TSCM program, TSSC modernization goals, and Office of Counterintelligence Technical CI Division. Maintain familiarization with all governing …",
Machine Learning Engineer with Security Clearance,SecureVision,"Sauget, Saint Clair County",IT Jobs,,2025-08-01T09:43:35Z,106520.6,106520.6,https://www.adzuna.com/land/ad/5332018092?se=bCTJ8JWq8BG5i9zeMC9UKw&utm_medium=api&utm_source=183d4472&v=9056D0FD556C559318D71E056D2368DD331ABC7A,HOW A MACHINE LEARNING ENGINEER WILL MAKE AN IMPACT Own your opportunity to serve as a critical component of our nation's safety and security. Make an impact by using your expertise to protect our country from threats. Job Description Rapidly prototype containerized multimodal deep learning solutions and associated data pipelines to enable GeoAI capabilities for improving analytic workflows and addressing key intelligence questions. You will be at the cutting edge of implementing State-of-the-A…,
Sr. Ground Systems Hardware Architect 5 with Security Clearance,Beacon Hill,"Saint Louis, Saint Louis County",Engineering Jobs,,2025-08-22T13:35:13Z,141758.66,141758.66,https://www.adzuna.com/land/ad/5363910264?se=bCTJ8JWq8BG5i9zeMC9UKw&utm_medium=api&utm_source=183d4472&v=5C87D3B2C034793C60A01A05B14894806C92B2F5,"Position Overview: We are seeking a highly experienced Senior Ground Systems Hardware Engineer to lead the Ground Segment Hardware Architecture and Design, ensuring that performance, interfaces, and both functional and non-functional requirements are fully met. The selected candidate will play a critical role in developing engineering solutions and practices for key Ground System capabilities, including: Edge Compute Command and Control Network and Communication Systems Mission Planning Situati…",
Patent Prosecution Associate Attorney - St. Louis,Direct Counsel,"Saint Louis, Saint Louis County",Engineering Jobs,,2025-10-02T23:37:25Z,145662.78,145662.78,https://www.adzuna.com/details/5428570778?utm_medium=api&utm_source=183d4472,"Job Description Job Description Direct Counsel is representing an Am Law 100 firm seeking a Mid-Level Associate to join its Electrical Engineering and Computer Science Patent Prosecution Practice Group. This position offers flexibility across firm locations, with strong preference for candidates based in Atlanta, Denver, Houston, St. Louis, Kansas City, Los Angeles, or San Francisco. Position Overview This is a premier opportunity for a technically driven patent prosecution attorney with a back…",
Junior Engineer,Evtron,"Saint Louis, Saint Louis County",IT Jobs,,2024-08-01T11:10:18Z,73020.8,73020.8,https://www.adzuna.com/details/4805418325?utm_medium=api&utm_source=183d4472,"There are six engineering positions available. All positions are entry-level. Those who have experience related to a position but are of a different major are still encouraged to apply.  COMPUTER ENGINEERING (I) Expander board design [Musts] C Unix, Linux Embedded systems knowledge  ELECTRICAL ENGINEERING (I) Firmware & Circuit Design [Musts] High speed digital knowledge  COMPUTER SCIENCE (I) Let’s build a custom enterprise resource planning (ERP) system. [Musts] Python  COMPUTER SCIENCE (II) N…",
.Net - Angular/C# Developer (Senior and Mid-Level),The Timberline Group,"Saint Louis, Saint Louis County",IT Jobs,full_time,2024-08-05T10:46:45Z,62449.13,62449.13,https://www.adzuna.com/details/4811157997?utm_medium=api&utm_source=183d4472,"O ur .NET Developers work with a team of talented individuals who share a strong passion for their work. The primary role of this experienced individual will be to develop software solutions through the conception, development, testing and implementation phases. This full-time position will challenge you to find creative ways to solve problems, explore new technologies, and everyone is expected to contribute at every level of the development process regardless of their position. What are we loo…",
Senior Software Developer,The Timberline Group,"Saint Louis, Saint Louis County",IT Jobs,,2024-08-01T05:21:31Z,70919.73,70919.73,https://www.adzuna.com/details/4804525890?utm_medium=api&utm_source=183d4472,Senior Software Developer(s) to design custom software solutions based on client requirements. This position will have a lead role in the development and enhancements of a large data management system. This will be an ongoing effort to replace and support the data management system as needs change by utilizing written Visual Basic with Java services and an Angular user interface. Individuals will apply advanced theoretical knowledge of computer science principles and concepts to perform the dut…,
Delivery Engineer (Secret) with Security Clearance,Figure Eight Federal LLC,"Saint Louis, Saint Louis County",IT Jobs,,2025-08-01T09:44:07Z,160087.02,160087.02,https://www.adzuna.com/land/ad/5332020753?se=bCTJ8JWq8BG5i9zeMC9UKw&utm_medium=api&utm_source=183d4472&v=1DD854F73AF26DB7E0081AA0330E0B33556F9FA5,"Figure Eight Federal (F8F): Leading the Future of AI Training Data Figure Eight Federal (F8F) provides accurate and reliable human annotated datasets that fuel AI and machine learning for some of the world's biggest brands. With more than 25 years of industry knowledge, F8F's technology powers many of the AI interactions we experience every day. Our solutions and expertise empower our clients to achieve their AI goals and make a significant impact in their industry. As the Delivery Engineer, yo…",
Senior Software Engineer with Security Clearance,Momentum,"Saint Louis, Saint Louis County",IT Jobs,,2025-10-11T23:33:59Z,204057.33,204057.33,https://www.adzuna.com/land/ad/5443805658?se=bCTJ8JWq8BG5i9zeMC9UKw&utm_medium=api&utm_source=183d4472&v=2ECD316914EFC446CBC0E24045EC079947C9B321,"Welcome to the MOMENTUM. Team! MOMENTUM. is not just our company name; it is the highest value we deliver to our customers. We are a rapidly growing technology solutions company delivering innovative technology, engineering, and intelligence solutions across the DoD sector. The efforts of our high-capacity team ultimately strengthen our Nation and the warfighter. Our team is dispersed throughout the US, which means we value the diversity and unique collaboration fostered throughout our team. We…",
Program Management Support – Lifecycle Acquisition with Security Clearance,Red Gate Group,"Saint Louis, Saint Louis County",IT Jobs,,2025-10-10T15:02:07Z,152473.45,152473.45,https://www.adzuna.com/land/ad/5441577456?se=bCTJ8JWq8BG5i9zeMC9UKw&utm_medium=api&utm_source=183d4472&v=293CE4791DED0B20AED70577A94B3171FAB9F602,"The Red Gate Group is seeking a Program Management Support – Lifecycle Acquisition Specialist to support the National Geospatial-Intelligence Agency (NGA) in St. Louis, MO. In this role, you’ll play a critical part in advancing NGA’s mission by providing expert guidance and hands-on program management across the full acquisition lifecycle. From developing acquisition strategies and managing complex procurements to supporting testing, risk management, and stakeholder engagement, you’ll serve as …",
Principal Software Engineer with Security Clearance,Momentum,"Saint Louis, Saint Louis County",IT Jobs,,2025-10-14T16:19:30Z,207659.34,207659.34,https://www.adzuna.com/land/ad/5447523462?se=bCTJ8JWq8BG5i9zeMC9UKw&utm_medium=api&utm_source=183d4472&v=587BD60142B112818725386A0A805C80DADC0DF9,"Welcome to the MOMENTUM. Team! MOMENTUM. is not just our company name; it is the highest value we deliver to our customers. We are a rapidly growing technology solutions company delivering innovative technology, engineering, and intelligence solutions across the DoD sector. The efforts of our high-capacity team ultimately strengthen our Nation and the warfighter. Our team is dispersed throughout the US, which means we value the diversity and unique collaboration fostered throughout our team. We…",
Advanced AI Platform Product Manager,Accenture,"Wellston, Saint Louis County",Engineering Jobs,,2025-08-06T17:10:30Z,237918.73,237918.73,https://www.adzuna.com/land/ad/5340797527?se=bCTJ8JWq8BG5i9zeMC9UKw&utm_medium=api&utm_source=183d4472&v=3FC3A4E274927D0E988E5C0EDBF3D30C67C3370A,"We Are:? The beginning of a new Data & AI decade that will reshape work and society has begun. Accenture is stepping boldly into this future with a clear strategy and purpose: to help clients optimize and reinvent their business with data & AI. With over 45,000 professionals dedicated to Data & AI, Accenture's Data & AI organization brings together our Experienced Innovation, Strategic Investment, Exceptional Talent, and Power Ecosystem.? You Are:? The product manager role is essential in guidi…",
Support Engineer,Insight Global,"Wellston, Saint Louis County",IT Jobs,,2025-08-21T17:35:46Z,56689.75,56689.75,https://www.adzuna.com/land/ad/5362779334?se=bCTJ8JWq8BG5i9zeMC9UKw&utm_medium=api&utm_source=183d4472&v=598B6B6824F69B648E49EA27036C9B5FFF3D7332,"Job Description Insight Global is seeking a Support Engineer to sit in St. Louis, MO for one of their clients. The Support Engineer provides front-line technical support to ensure smooth computer operations for end users. Each day begins with reviewing and responding to incoming help requests. The engineer troubleshoots hardware and software issues using remote tools or in-person support when needed. They document all support interactions and escalate complex issues to the appropriate technicia…",
Lead Avionics Hardware Engineer - Fighters Mission Systems,BOEING,"Saint Louis, Saint Louis County",Engineering Jobs,,2025-10-15T20:44:02Z,112885.84,112885.84,https://www.adzuna.com/land/ad/5449394859?se=bCTJ8JWq8BG5i9zeMC9UKw&utm_medium=api&utm_source=183d4472&v=18ACCCA1E2AE4B423BB6E4AC349AFC75D4A6252F,"Job Description At Boeing, we innovate and collaborate to make the world a better place. We're committed to fostering an environment for every teammate that's welcoming, respectful and inclusive, with great opportunity for professional growth. Find your future with us. The Boeing Defense, Space & Security (BDS) team is seeking a Lead Avionics Hardware Engineer - Fighters mission Systems located in Berkeley, MO. Job Description Summary - Leads work with customers to develop and document complex …",
Advanced AI Software Engineer Associate Director,Accenture,"Wellston, Saint Louis County",Engineering Jobs,,2025-07-22T17:04:57Z,182238.14,182238.14,https://www.adzuna.com/land/ad/5317120897?se=bCTJ8JWq8BG5i9zeMC9UKw&utm_medium=api&utm_source=183d4472&v=2602CA37904428AA93BB9FCEA8359E385C9F05FD,"We Are: The beginning of a new Data & AI decade that will reshape work and society has begun. Accenture is stepping boldly into this future with a clear strategy and purpose: to help clients optimize and reinvent their business with data & AI. With over 45,000 professionals dedicated to Data & AI, Accenture's Data & AI organization brings together our Experienced Innovation, Strategic Investment, Exceptional Talent, and Power Ecosystem. You Are : As a Senior Advance AI Software Engineer, you wi…",
Senior Advanced AI Software Engineer,Accenture,"Wellston, Saint Louis County",Engineering Jobs,,2025-09-09T18:04:29Z,205883.64,205883.64,https://www.adzuna.com/land/ad/5391519780?se=bCTJ8JWq8BG5i9zeMC9UKw&utm_medium=api&utm_source=183d4472&v=85CA544D4C3A49EE1888341BA3583F0AF6368C05,"We Are: The beginning of a new Data & AI decade that will reshape work and society has begun. Accenture is stepping boldly into this future with a clear strategy and purpose: to help clients optimize and reinvent their business with data & AI. With over 45,000 professionals dedicated to Data & AI, Accenture's Data & AI organization brings together our Experienced Innovation, Strategic Investment, Exceptional Talent, and Power Ecosystem. Join our AI Talent Community (http://accenture.wd103.mywor…",
Advanced AI Software Engineer,Accenture,"Wellston, Saint Louis County",Engineering Jobs,,2025-09-09T18:04:29Z,220327.8,220327.8,https://www.adzuna.com/land/ad/5391519698?se=bCTJ8JWq8BG5i9zeMC9UKw&utm_medium=api&utm_source=183d4472&v=ED643EC382B11B4C83637C11BB79A570CFD54B6B,"We Are: The beginning of a new Data & AI decade that will reshape work and society has begun. Accenture is stepping boldly into this future with a clear strategy and purpose: to help clients optimize and reinvent their business with data & AI. With over 45,000 professionals dedicated to Data & AI, Accenture's Data & AI organization brings together our Experienced Innovation, Strategic Investment, Exceptional Talent, and Power Ecosystem. Join our AI Talent Community (http://accenture.wd103.mywor…",
DevSecOps Engineers with Security Clearance,Momentum,"Saint Louis, Saint Louis County",IT Jobs,,2025-10-11T23:33:47Z,181773.64,181773.64,https://www.adzuna.com/land/ad/5443805067?se=bCTJ8JWq8BG5i9zeMC9UKw&utm_medium=api&utm_source=183d4472&v=013BD9FBFD7718413331C55F72559EA58BC583B6,"Welcome to the MOMENTUM. Team! MOMENTUM. is not just our company name; it is the highest value we deliver to our customers. We are a rapidly growing technology solutions company delivering innovative technology, engineering, and intelligence solutions across the DoD sector. The efforts of our high-capacity team ultimately strengthen our Nation and the warfighter. Our team is dispersed throughout the US, which means we value the diversity and unique collaboration fostered throughout our team. We…",
C# .NET Developer - Mid to Senior/Level,The Timberline Group,"Saint Louis, Saint Louis County",IT Jobs,full_time,2024-08-04T06:06:01Z,60195.11,60195.11,https://www.adzuna.com/details/4809972306?utm_medium=api&utm_source=183d4472,".NET Developers work with a team of talented individuals who share a strong passion for their work. The primary role of this experienced individual will be to develop software solutions through the conception, development, testing and implementation phases. This full-time position will challenge you to find creative ways to solve problems, explore new technologies, and everyone is expected to contribute at every level of the development process regardless of their position. What are we looking …",
Low Observables Mission Systems Integration Lead [Urgent Search],BOEING,"Saint Louis, Saint Louis County",Engineering Jobs,,2025-10-13T18:46:40Z,113705.7,113705.7,https://www.adzuna.com/land/ad/5446129095?se=bCTJ8JWq8BG5i9zeMC9UKw&utm_medium=api&utm_source=183d4472&v=A3116E1820A5AEF9DCF79C773A7C2D1F99F6C74B,"Job Description At Boeing, we innovate and collaborate to make the world a better place. We're committed to fostering an environment for every teammate that's welcoming, respectful and inclusive, with great opportunity for professional growth. Find your future with us. The Boeing Defense, Space & Security (BDS) - Phantom Works organization is seeking a highly skilled and experienced Senior Low Observables Mission Systems Integration Engineer to lead a team of engineers in support of the design …",
F/A-18 IDIQ Chief Integrator [15h Left],Boeing,"Saint Louis, Saint Louis County",Engineering Jobs,,2025-10-13T23:40:57Z,142630.88,142630.88,https://www.adzuna.com/land/ad/5446400575?se=bCTJ8JWq8BG5i9zeMC9UKw&utm_medium=api&utm_source=183d4472&v=2D0D40E55CAAD1852497BF7C1AC125DF0C68C545,"Job Description At Boeing, we innovate and collaborate to make the world a better place. We're committed to fostering an environment for every teammate that's welcoming, respectful and inclusive, with great opportunity for professional growth. Find your future with us. The Boeing Defense, Space & Security (BDS) F/A-18 team is seeking a IDIQ Chief Integrator in St. Louis, MO . The F/A-18 IDIQ Chief Integrator is responsible for ensuring the capabilities and initiatives developed for the F/A-18 a…",
Information Systems Security Developer,Calibre Systems,"Saint Louis, Saint Louis County",IT Jobs,,2025-10-15T09:28:45Z,112070.19,112070.19,https://www.adzuna.com/land/ad/5448626894?se=tGuB9JWq8BGglN2HEt9uZw&utm_medium=api&utm_source=183d4472&v=6AB2D72A34E9CCE1AF005BD54070C99BDFC5607C,"CALIBRE is an employee-owned mission focused solutions and digital transformation company. We are currently seeking a Information System Security Developer (Mid-level) that will design, develop, test, and evaluate information system security throughout the systems development life cycle. Position will be on site in St. Louis, MO. The Information System Security Developer’s responsibilities include, but are not limited to, the following: Analyze design constraints, analyze trade-offs and detaile…",
Senior Hadoop Developer,The Timberline Group,"Saint Louis, Saint Louis County",IT Jobs,,2024-08-08T09:33:21Z,85583.22,85583.22,https://www.adzuna.com/details/4816780814?utm_medium=api&utm_source=183d4472,"Senior Hadoop Developer to develop, create, and modify general computer applications software or specialized utility programs. Job responsibilities and duties include: Implement data analytics processing algorithms on Big Data batch and stream processing frameworks (e.g. Hadoop MapReduce, Python, Spark, Scala, Kafka etc.). Perform data acquisition, preparation, and perform analysis leveraging a variety of data programming techniques in Spark using Scala. Work on complex issues where analysis of…",
Sr. Java Backend Developer(f2f interview),Axiom Software Solutions Limited,"Saint Louis, Saint Louis County",IT Jobs,,2025-08-08T11:10:01Z,123887.24,123887.24,https://www.adzuna.com/details/5343826462?utm_medium=api&utm_source=183d4472,"Role: Sr. Java Backend Developer(f2f interview) Location: St. Louis MO - Onsite Position Type: Contract An in-person (face to face) interview will be required at office in St. Louis, MO. Job Description: • Bachelor’s degree in computer science, Information Technology • Minimum of 7 years of experience in developing backend application • Roles And Responsibilities: • Developing high quality, scalable solutions • Working collaboratively with product owners, business analysts, quality assurance an…",
Electronic Warfare Lead Engineer (Level 5),The Boeing Company,"Wellston, Saint Louis County",Engineering Jobs,,2025-10-04T19:08:05Z,130661.96,130661.96,https://www.adzuna.com/land/ad/5431927821?se=tGuB9JWq8BGglN2HEt9uZw&utm_medium=api&utm_source=183d4472&v=4B68AB523C1431DD7D7BF98DA25CC0F373F1DE0A,"Job Description At Boeing, we innovate and collaborate to make the world a better place. We're committed to fostering an environment for every teammate that's welcoming, respectful and inclusive, with great opportunity for professional growth. Find your future with us. The Boeing Company is seeking an experienced Lead Electronic Warfare Integrator to serve as the engineering lead for the Electronic Warfare team in located in Berkely, MO. As the EW lead for a major proprietary program, you will …",
