Title,Company,Location,Category,ContractTime,Created,SalaryMin,SalaryMax,RedirectURL,FullDescription,Requirements,job_text_clean
TSCM Practitioner support (Level 3) 127-014 with Security Clearance,IC-CAP,"Saint Louis, Saint Louis County",IT Jobs,,2025-10-07T14:46:51Z,224433.1,224433.1,https://www.adzuna.com/land/ad/5435887693?se=NiZQ7pWq8BGfOcM-IM9PUQ&utm_medium=api&utm_source=183d4472&v=E0483E6BA745200E9A3EE28095DA05AEEEF9ED84,"TSCM Practitioner support (Level 3) will conduct TSCM, Foreign Visit, Gift Inspection, Digital Counterexploitation, Technical Evaluation activities and other technical operations supporting the NGA TSCM program, TSSC modernization goals, and Office of Counterintelligence Technical CI Division. Maintain familiarization with all governing national and agency level policies, ensuring compliance with all facets of reporting and training requirements as well as all other regulatory guidelines. Dutie…",,tscm practitioner support level 3 conduct tscm foreign visit gift inspection digital counterexploitation technical evaluation activity technical operation supporting nga tscm program tssc modernization goal office counterintelligence technical ci division maintain familiarization governing national agency level policy ensuring compliance facet reporting training requirement well regulatory guideline dutie
SAP Manager,Collabera,"Saint Louis, Saint Louis County",Accounting & Finance Jobs,,2025-10-11T20:32:45Z,114027.46,114027.46,https://www.adzuna.com/land/ad/5443680649?se=NiZQ7pWq8BGfOcM-IM9PUQ&utm_medium=api&utm_source=183d4472&v=8CD3FE9950BF35F372218182AFC8A789063BF00F,"Company - Chemical Title - SAP Manager Location - St Louis - Hybrid Type - Fulltime Pay range - $120-130K annually (Depending on Skills and experience) MUST HAVES: Education: Bachelor's or Master's degree in IT, Computer Science, Accounting, Business, or a related field. 100% Technical FICO Experience: A strong background in accounting (AP, Cost Accounting, GL) before transitioning into IT is highly desirable. Experience: Minimum of 10 years of professional experience working with the SAP FICO …",,company chemical title sap manager location st louis hybrid type fulltime pay range 120 130k annually depending skill experience must have education bachelor master degree computer science accounting business related field 100 technical fico experience strong background accounting ap cost accounting gl transitioning highly desirable experience minimum 10 year professional experience working sap fico
Associate Systems Engineer,Boeing,"Saint Louis, Saint Louis County",Engineering Jobs,,2025-10-13T18:46:43Z,97677.7,97677.7,https://www.adzuna.com/land/ad/5446129241?se=NiZQ7pWq8BGfOcM-IM9PUQ&utm_medium=api&utm_source=183d4472&v=7EFB79D84E1235BEE1F227F15AD27A479EB98821,"Job Description At Boeing, we innovate and collaborate to make the world a better place. We're committed to fostering an environment for every teammate that's welcoming, respectful and inclusive, with great opportunity for professional growth. Find your future with us. The Boeing Company is actively seeking Associate Systems Engineers to join its Saint-Louis based Divisions/Business Units, work locations to include Hazelwood, MO, Saint Charles, MO, or Berkeley, MO. Boeing is focused on providin…",,job description boeing innovate collaborate make world better place committed fostering environment every teammate welcoming respectful inclusive great opportunity professional growth find future u boeing company actively seeking associate system engineer join saint louis based division business unit work location include hazelwood mo saint charles mo berkeley mo boeing focused providin
F-15 Mission Systems Integration Architect,Boeing,"Saint Louis, Saint Louis County",Engineering Jobs,,2025-10-13T18:46:41Z,146880.72,146880.72,https://www.adzuna.com/land/ad/5446129135?se=NiZQ7pWq8BGfOcM-IM9PUQ&utm_medium=api&utm_source=183d4472&v=5D413C7449604E81C5BA099B435C7E15D3525D43,"Job Description At Boeing, we innovate and collaborate to make the world a better place. We're committed to fostering an environment for every teammate that's welcoming, respectful and inclusive, with great opportunity for professional growth. Find your future with us. The Boeing Defense, Space & Security (BDS) team is seeking is seeking a Senior Design and Analysis Engineer located in Berkeley, MO. As a member of the team, you will lead the development and execution of new avionics architectur…",,job description boeing innovate collaborate make world better place committed fostering environment every teammate welcoming respectful inclusive great opportunity professional growth find future u boeing defense space security bd team seeking seeking senior design analysis engineer located berkeley mo member team lead development execution new avionics architectur
System Engineer (Senior) 112-131 with Security Clearance,IC-CAP,"Saint Louis, Saint Louis County",IT Jobs,,2025-08-01T09:43:37Z,119949.39,119949.39,https://www.adzuna.com/land/ad/5332018266?se=NiZQ7pWq8BGfOcM-IM9PUQ&utm_medium=api&utm_source=183d4472&v=53A0C474831FB5840A23683509CD12AE474D6960,"System Engineer (Senior): Overall Assignment Description: The N2W Deployment Systems Engineer shall provide systems engineering, systems integration, project management, process and schedule documentation support. The N2W Deployment Systems Engineer will support the Enterprise Deployment process planning, deployment program coordination, schedule development, mission dependency development and documentation of the deployment of the NCW Enterprise to the new N2W building. The N2W Deployment Syst…",,system engineer senior overall assignment description n2w deployment system engineer shall provide system engineering system integration project management process schedule documentation support n2w deployment system engineer support enterprise deployment process planning deployment program coordination schedule development mission dependency development documentation deployment ncw enterprise new n2w building n2w deployment syst
N2W TSCM Support (Level 3) 127-015 with Security Clearance,IC-CAP,"Saint Louis, Saint Louis County",IT Jobs,,2025-10-07T14:50:09Z,150832.38,150832.38,https://www.adzuna.com/land/ad/5435896154?se=NiZQ7pWq8BGfOcM-IM9PUQ&utm_medium=api&utm_source=183d4472&v=2B7987669348083816E20FCED262921D2D043585,"N2W TSCM Support (Level 3) to conduct TSCM, Foreign Visit, Gift Inspection, Digital Counterexploitation, Technical Evaluation activities and other technical operations supporting the NGA TSCM program, TSSC modernization goals, and Office of Counterintelligence Technical CI Division. Maintain familiarization with all governing national and agency level policies, ensuring compliance with all facets of reporting and training requirements as well as all other regulatory guidelines. Duties may inclu…",,n2w tscm support level 3 conduct tscm foreign visit gift inspection digital counterexploitation technical evaluation activity technical operation supporting nga tscm program tssc modernization goal office counterintelligence technical ci division maintain familiarization governing national agency level policy ensuring compliance facet reporting training requirement well regulatory guideline duty may inclu
Systems Engineer (Experienced or Lead),BOEING,"Saint Louis, Saint Louis County",Engineering Jobs,,2025-10-13T23:40:57Z,124181.54,124181.54,https://www.adzuna.com/land/ad/5446400573?se=NiZQ7pWq8BGfOcM-IM9PUQ&utm_medium=api&utm_source=183d4472&v=3A96EF517145EBC25D0D53FADA02EE42851EE84B,"Job Description At Boeing, we innovate and collaborate to make the world a better place. We're committed to fostering an environment for every teammate that's welcoming, respectful and inclusive, with great opportunity for professional growth. Find your future with us. A leading global aerospace company and top U.S. exporter, Boeing develops, manufactures and services commercial airplanes, defense products and space systems for customers in more than 150 countries. Our U.S. and global workforce…",,job description boeing innovate collaborate make world better place committed fostering environment every teammate welcoming respectful inclusive great opportunity professional growth find future u leading global aerospace company top u exporter boeing develops manufacture service commercial airplane defense product space system customer 150 country u global workforce
"Senior Electronic Systems Design, Analysis, and Test Engineer - Fighters - (Signing Bonus Potential)",Boeing,"Saint Louis, Saint Louis County",Engineering Jobs,,2025-10-13T18:46:43Z,142058.28,142058.28,https://www.adzuna.com/land/ad/5446129218?se=AsOV75Wq8BGglN2HEt9uZw&utm_medium=api&utm_source=183d4472&v=71285DF93AD75E7580188F0D6F01021094330F27,"Job Description At Boeing, we innovate and collaborate to make the world a better place. We're committed to fostering an environment for every teammate that's welcoming, respectful and inclusive, with great opportunity for professional growth. Find your future with us. The Boeing Company has an exciting opportunity for a Senior Electronic Systems Design, Analysis, and Test Engineer for Fighters programs located in Berkeley, MO. These programs include: - F/A-18, EA-18G, F-15, F-22 - production t…",,job description boeing innovate collaborate make world better place committed fostering environment every teammate welcoming respectful inclusive great opportunity professional growth find future u boeing company exciting opportunity senior electronic system design analysis test engineer fighter program located berkeley mo program include f 18 ea 18g f 15 f 22 production
Equipment & Tool Engineer with Security Clearance,Beacon Hill,"Saint Louis, Saint Louis County",Engineering Jobs,,2025-08-14T17:18:12Z,130684.14,130684.14,https://www.adzuna.com/land/ad/5352897383?se=AsOV75Wq8BGglN2HEt9uZw&utm_medium=api&utm_source=183d4472&v=1880DBC9228C7024B69CC3CB0E0CE5943B716AED,"As a Tooling Engineer, you will evaluate program and project requirements to develop complex equipment and tooling concepts. You will analyze technical data to assess the impact on product engineering design and rate estimates, while also identifying opportunities for robotics, automation, and system integration. Your role will ensure compliance with safety, producibility, maintainability, reliability, and regulatory requirements. Key Responsibilities: Develop and design tooling solutions using…",,tooling engineer evaluate program project requirement develop complex equipment tooling concept analyze technical data assess impact product engineering design rate estimate also identifying opportunity robotics automation system integration role ensure compliance safety producibility maintainability reliability regulatory requirement key responsibility develop design tooling solution using
Design and Analysis Engineer (Electronic Sys Design & Analy),Boeing,"Saint Louis, Saint Louis County",Engineering Jobs,,2025-10-15T20:44:01Z,168641.77,168641.77,https://www.adzuna.com/land/ad/5449394855?se=AsOV75Wq8BGglN2HEt9uZw&utm_medium=api&utm_source=183d4472&v=D3F1D35153F5BD1895654F3438075A745920B912,"Job Description At Boeing, we innovate and collaborate to make the world a better place. We're committed to fostering an environment for every teammate that's welcoming, respectful and inclusive, with great opportunity for professional growth. Find your future with us. Boeing Defense, Space & Security (BDS) seeks a Senior Design and Analysis Engineer (Electronic Sys Design & Analy) top join our F/A-18 Mission Systems team in Berkely, MO. This position is for a level-4 integration engineer to le…",,job description boeing innovate collaborate make world better place committed fostering environment every teammate welcoming respectful inclusive great opportunity professional growth find future u boeing defense space security bd seek senior design analysis engineer electronic sys design analy top join f 18 mission system team berkely mo position level 4 integration engineer le
Senior Data Scientist with Security Clearance,Integrity First Technologies LLC,"Saint Louis, Saint Louis County",IT Jobs,,2025-08-13T17:16:03Z,194473.1,194473.1,https://www.adzuna.com/land/ad/5351213015?se=AsOV75Wq8BGglN2HEt9uZw&utm_medium=api&utm_source=183d4472&v=21AF2D70C04F6D92E4AB626C66B71DDDF53B2B3B,"Senior Data Scientist (10 yrs experience) - NGA Campus West (NCW), St. Louis, MO *Must have a background with intelligence experience, providing analysis and/or data science to an intelligence mission. *Must be able to operate at a senior level and in an independent environment. *Must be proficient and creating processes around large data sets to identify analytical discoveries *Must be able to take these discoveries and provide them through visualizations that are easily integrated into daily …",,senior data scientist 10 yr experience nga campus west ncw st louis mo must background intelligence experience providing analysis data science intelligence mission must able operate senior level independent environment must proficient creating process around large data set identify analytical discovery must able take discovery provide visualization easily integrated daily
Immediate Start: Senior Electronic Systems Design and Analysis Engineer - Mission Computing - Signing Bonus Potential,Boeing,"Saint Louis, Saint Louis County",Engineering Jobs,,2025-10-13T23:41:03Z,167075.53,167075.53,https://www.adzuna.com/land/ad/5446400677?se=AsOV75Wq8BGglN2HEt9uZw&utm_medium=api&utm_source=183d4472&v=D7C606A09AB1B83578955C70ADDCDEEBB906DABC,"Job Description At Boeing, we innovate and collaborate to make the world a better place. We're committed to fostering an environment for every teammate that's welcoming, respectful and inclusive, with great opportunity for professional growth. Find your future with us. The Boeing Company has an exciting opportunity for an Experienced/Senior Electronic Systems Design and Analysis Engineer for current and emerging fixed wing fighter programs located in Berkeley, MO. These programs include: - F-47…",,job description boeing innovate collaborate make world better place committed fostering environment every teammate welcoming respectful inclusive great opportunity professional growth find future u boeing company exciting opportunity experienced senior electronic system design analysis engineer current emerging fixed wing fighter program located berkeley mo program include f 47
Lead Mission Systems Crew Systems Engineer,Boeing,"Saint Louis, Saint Louis County",Engineering Jobs,,2025-10-13T18:46:47Z,118139.65,118139.65,https://www.adzuna.com/land/ad/5446129429?se=AsOV75Wq8BGglN2HEt9uZw&utm_medium=api&utm_source=183d4472&v=0B2A521D2E3FB94AB3226711117B6EC0F2195977,"Job Description At Boeing, we innovate and collaborate to make the world a better place. We're committed to fostering an environment for every teammate that's welcoming, respectful and inclusive, with great opportunity for professional growth. Find your future with us. Boeing Mission Systems Phantom Works organization has an exciting opportunity for an experience to senior level/ lead Mission Systems Crew SystemsEngineer. This position will be part of a proprietary program located in Berkeley, …",,job description boeing innovate collaborate make world better place committed fostering environment every teammate welcoming respectful inclusive great opportunity professional growth find future u boeing mission system phantom work organization exciting opportunity experience senior level lead mission system crew systemsengineer position part proprietary program located berkeley
▷ Immediate Start! Experienced Design and Analysis Engineer (Electrical Systems Design),Boeing,"Saint Louis, Saint Louis County",Engineering Jobs,,2025-10-13T23:40:53Z,93220.0,93220.0,https://www.adzuna.com/land/ad/5446400530?se=AsOV75Wq8BGglN2HEt9uZw&utm_medium=api&utm_source=183d4472&v=8E17DC7995EFE1971B3C97D3E767A00522B5F933,"Job Description At Boeing, we innovate and collaborate to make the world a better place. We're committed to fostering an environment for every teammate that's welcoming, respectful and inclusive, with great opportunity for professional growth. Find your future with us. The Boeing Defense, Space & Security (BDS) team is seeking an experienced Electronic Systems Design and Analysis Engineer to join our team in Berkeley, MO. You will join the F-15/T-7 electrical team where we will look for you to …",,job description boeing innovate collaborate make world better place committed fostering environment every teammate welcoming respectful inclusive great opportunity professional growth find future u boeing defense space security bd team seeking experienced electronic system design analysis engineer join team berkeley mo join f 15 7 electrical team look
EA-18G Senior Systems Engineer,Boeing,"Saint Louis, Saint Louis County",Engineering Jobs,,2025-10-13T18:46:42Z,138926.4,138926.4,https://www.adzuna.com/land/ad/5446129181?se=AsOV75Wq8BGglN2HEt9uZw&utm_medium=api&utm_source=183d4472&v=4DD453324C74B34ED2BF13ED16657661B475DF3D,"Job Description At Boeing, we innovate and collaborate to make the world a better place. We're committed to fostering an environment for every teammate that's welcoming, respectful and inclusive, with great opportunity for professional growth. Find your future with us. Boeing Defense, Space & Security (BDS) is seeking motivated and talented SeniorSystems Engineer (Level 5) to join our Fighters team in the St. Louis, Missouri region. As a systems engineer, you will apply an interdisciplinary app…",,job description boeing innovate collaborate make world better place committed fostering environment every teammate welcoming respectful inclusive great opportunity professional growth find future u boeing defense space security bd seeking motivated talented seniorsystems engineer level 5 join fighter team st louis missouri region system engineer apply interdisciplinary app
Backend Software Engineer with Security Clearance,Latitude Inc.,"Saint Louis, Saint Louis County",IT Jobs,,2025-10-10T19:03:23Z,150563.48,150563.48,https://www.adzuna.com/land/ad/5441901811?se=AsOV75Wq8BGglN2HEt9uZw&utm_medium=api&utm_source=183d4472&v=DEDD9E7236ABCA20F18F4DE8710DD876832C054A,"Responsibilities: This role supports the development of innovative systems for analytics, exploitation, production, and dissemination using web, remote desktop, and cloud technologies. Candidates should have 3 years of Python and C#/Java framework experience, 4 years with unit testing, CI tools, and GitLab, and expertise in cloud/SOA/web services or virtualization. The role also requires the ability to plan and prioritize in Confluence/Jira environments and communicate ideas clearly across dive…",,responsibility role support development innovative system analytics exploitation production dissemination using web remote desktop cloud technology candidate 3 year python c java framework experience 4 year unit testing ci tool gitlab expertise cloud soa web service virtualization role also requires ability plan prioritize confluence jira environment communicate idea clearly across dive
Software Engineer Level 3-5 with Security Clearance,Beacon Hill,"Manchester, Saint Louis County",IT Jobs,,2025-08-01T09:44:03Z,117051.15,117051.15,https://www.adzuna.com/land/ad/5332020490?se=AsOV75Wq8BGglN2HEt9uZw&utm_medium=api&utm_source=183d4472&v=2FF258F8066C40D9D9084015BC60A1E13EB0E8F0," Location: Hazelwood/Berkeley, Missouri (100% Onsite)  Must have an active Secret clearance and be eligible for Special Access Clearance  Contract-to-Hire | U.S. Citizenship Required Join a top-tier aerospace and defense company leading innovation in next-generation platforms and secure systems. We are seeking Software Engineers with strong experience in embedded systems, real-time development, and CI/CD pipelines to support mission-critical, high-security programs.  Key Responsibilities: Desig…",,location hazelwood berkeley missouri 100 onsite must active secret clearance eligible special access clearance contract hire u citizenship required join top tier aerospace defense company leading innovation next generation platform secure system seeking software engineer strong experience embedded system real time development ci cd pipeline support mission critical high security program key responsibility desig
DevOps Engineer with Security Clearance,Aqua IT,"Saint Louis, Saint Louis County",IT Jobs,,2025-09-16T13:07:07Z,111972.65,111972.65,https://www.adzuna.com/land/ad/5401542111?se=AsOV75Wq8BGglN2HEt9uZw&utm_medium=api&utm_source=183d4472&v=C154B6C5E927A44547EC9965E4F04E32740ED0A8,"Location: St. Louis, MO Chantilly, VA; Alexandria, VA; (50% remote) Clearance: Top Secret (TS/SCI preferred) JOB DESCRIPTION: Aqua IT has an opening for an experienced DevOps Engineer to assist with the development, integration, deployment, and sustainment of mission critical systems. RESPONSIBILITIES: • The primary duties will be to support the deployment of microservices via a DevSecOps pipeline within a Linux-based multi-tenant environment. • Develop, update, and maintain GitLab CI/CD pipeli…",,location st louis mo chantilly va alexandria va 50 remote clearance top secret t sci preferred job description aqua opening experienced devops engineer assist development integration deployment sustainment mission critical system responsibility primary duty support deployment microservices via devsecops pipeline within linux based multi tenant environment develop update maintain gitlab ci cd pipeli
DevOps Network Engineer with Security Clearance,Aqua IT,"Saint Louis, Saint Louis County",IT Jobs,,2025-09-26T08:17:02Z,124661.63,124661.63,https://www.adzuna.com/land/ad/5415033847?se=AsOV75Wq8BGglN2HEt9uZw&utm_medium=api&utm_source=183d4472&v=03B2D696B31B423CBFC9E9CABE9EB59E48176709,"Description: We have an opening for a Senior DevOps Engineer with strong networking experience to assist with the development, integration, deployment, and sustainment of mission critical systems. Responsibilities: • The primary duties will be to support the deployment of microservices via a DevSecOps pipeline within a Linux-based multi-tenant environment. • Extensive experience designing, implementing, and securing virtual networks within AWS • Experience implementing VPC network connectivity …",,description opening senior devops engineer strong networking experience assist development integration deployment sustainment mission critical system responsibility primary duty support deployment microservices via devsecops pipeline within linux based multi tenant environment extensive experience designing implementing securing virtual network within aws experience implementing vpc network connectivity
Mid or Senior level Design and Analysis Engineer (Electrical Systems Design),Boeing,"Saint Louis, Saint Louis County",Engineering Jobs,,2025-10-13T18:46:41Z,118547.3,118547.3,https://www.adzuna.com/land/ad/5446129134?se=AsOV75Wq8BGglN2HEt9uZw&utm_medium=api&utm_source=183d4472&v=8EEC1B658AE23F0DD276586E4A21EFFA032F29FA,"Job Description At Boeing, we innovate and collaborate to make the world a better place. We're committed to fostering an environment for every teammate that's welcoming, respectful and inclusive, with great opportunity for professional growth. Find your future with us. The Boeing Defense and Space Air Dominance Team is seeking a Mid (Level 3) to Senior (Level 4) F/A-18 Systems Electrical Design Engineer to design System Wiring Diagrams and on the F/A-18 in support of current production and futu…",,job description boeing innovate collaborate make world better place committed fostering environment every teammate welcoming respectful inclusive great opportunity professional growth find future u boeing defense space air dominance team seeking mid level 3 senior level 4 f 18 system electrical design engineer design system wiring diagram f 18 support current production futu
Senior Systems Engineer,Boeing,"Saint Louis, Saint Louis County",Engineering Jobs,,2025-10-13T18:46:48Z,146827.5,146827.5,https://www.adzuna.com/land/ad/5446129489?se=AsOV75Wq8BGglN2HEt9uZw&utm_medium=api&utm_source=183d4472&v=432DA9DFBD1E668CF98EB301EDC912B2C544861C,"Job Description At Boeing, we innovate and collaborate to make the world a better place. We're committed to fostering an environment for every teammate that's welcoming, respectful and inclusive, with great opportunity for professional growth. Find your future with us. Boeing Defense, Space & Security (BDS) Air Dominance/ Phantom Works Systems Engineering Integration and Test (SEIT) team is seeking Senior Systems Engineers to support development efforts on a proprietary program in Berkeley, MO.…",,job description boeing innovate collaborate make world better place committed fostering environment every teammate welcoming respectful inclusive great opportunity professional growth find future u boeing defense space security bd air dominance phantom work system engineering integration test seit team seeking senior system engineer support development effort proprietary program berkeley mo
Logistics Principal,SAIC,"Wellston, Saint Louis County",IT Jobs,,2025-09-12T18:07:05Z,190814.97,190814.97,https://www.adzuna.com/land/ad/5396768332?se=AsOV75Wq8BGglN2HEt9uZw&utm_medium=api&utm_source=183d4472&v=11C925B6B7BF00F3E628BE81B921380FE333E7FA,Description SAIC is seeking a Logistics Deployment Analyst to provide Support in planning and implementing the seamless move of mission and people from our government customer's current location to its new location. This position will be responsible for planning and defining mission dependencies and include contingency strategies. The Deployment team is seeking a person expertly versed in deployment logistics associated with corporate or military relocation efforts and planning. Responsibilitie…,,description saic seeking logistics deployment analyst provide support planning implementing seamless move mission people government customer current location new location position responsible planning defining mission dependency include contingency strategy deployment team seeking person expertly versed deployment logistics associated corporate military relocation effort planning responsibilitie
Integration & Analysis Engineer (Level 4) with Security Clearance,Beacon Hill,"Saint Louis, Saint Louis County",IT Jobs,,2025-08-31T20:59:15Z,156086.88,156086.88,https://www.adzuna.com/land/ad/5376890428?se=AsOV75Wq8BGglN2HEt9uZw&utm_medium=api&utm_source=183d4472&v=D356A572B8A9CAB89EB5D9947077B09DB7997680,"We are seeking an experienced Core Processing Integration & Analysis Engineer (Level 4) to support advanced Air Dominance Mission Systems Programs within the defense and aerospace sector. The engineer will provide subject matter expertise in core processor systems integration, with a strong focus on requirements decomposition, Model Based Systems Engineering (MBSE), and mission system interoperability. This role requires the ability to lead integration efforts, partner with customers, and drive…",,seeking experienced core processing integration analysis engineer level 4 support advanced air dominance mission system program within defense aerospace sector engineer provide subject matter expertise core processor system integration strong focus requirement decomposition model based system engineering mbse mission system interoperability role requires ability lead integration effort partner customer drive
RF Electrical Engineer 3 with Security Clearance,Beacon Hill,"Manchester, Saint Louis County",Engineering Jobs,,2025-09-26T08:15:43Z,114939.33,114939.33,https://www.adzuna.com/land/ad/5415024879?se=AsOV75Wq8BGglN2HEt9uZw&utm_medium=api&utm_source=183d4472&v=FB5A393182B3E1AD06ED32E0546E4B556F6FC24E,"The position will consist of engineering oversight of complex hardware redesigns, develop/execute design/threat trade studies and work closely with our supplier, program office and aircraft modification partners to meet requirements of the various programs. Position Responsibilities: Collaborate with Suppliers to develop and refine electronic warfare systems, ensuring alignment with requirements and specifications. Assist in the integration of electronic warfare systems into a tactical aircraft…",,position consist engineering oversight complex hardware redesigns develop execute design threat trade study work closely supplier program office aircraft modification partner meet requirement various program position responsibility collaborate supplier develop refine electronic warfare system ensuring alignment requirement specification assist integration electronic warfare system tactical aircraft
Principal IT Architect,The Timberline Group,"Saint Louis, Saint Louis County",IT Jobs,,2024-08-08T09:53:32Z,107339.47,107339.47,https://www.adzuna.com/details/4817023629?utm_medium=api&utm_source=183d4472,"The Software Architect will be an important and influential member of the IT Development Team. This person will need superior expertise gained from extensive experience and industry research of best practices within application design, coding, database and architecture. Position will contribute to a team project predominately focusing on architecture and development. You will work with a team typically in an Agile methodology completing various development and coding initiatives. Reports to: Pr…",,software architect important influential member development team person need superior expertise gained extensive experience industry research best practice within application design coding database architecture position contribute team project predominately focusing architecture development work team typically agile methodology completing various development coding initiative report pr
Geospatial Data Manager (Secret) with Security Clearance,Figure Eight Federal LLC,"Saint Louis, Saint Louis County",IT Jobs,,2025-08-01T09:43:01Z,129834.32,129834.32,https://www.adzuna.com/land/ad/5332015225?se=AsOV75Wq8BGglN2HEt9uZw&utm_medium=api&utm_source=183d4472&v=06AF98646BDDEF10115A4C638E0CC4BCDC77E83E,"Figure Eight Federal (F8F): Leading the Future of AI Training Data Figure Eight Federal (F8F) provides accurate and reliable human annotated datasets that fuel AI and machine learning for some of the world's biggest brands. With more than 25 years of industry knowledge, F8F's technology powers many of the AI interactions we experience every day. Our solutions and expertise empower our clients to achieve their AI goals and make a significant impact in their industry. As a Geospatial Data Manager…",,figure eight federal f8f leading future ai training data figure eight federal f8f provides accurate reliable human annotated datasets fuel ai machine learning world biggest brand 25 year industry knowledge f8f technology power many ai interaction experience every day solution expertise empower client achieve ai goal make significant impact industry geospatial data manager
TSCM Practitioner (Level III),Amentum,"Wellston, Saint Louis County",IT Jobs,,2025-06-19T12:39:34Z,165552.4,165552.4,https://www.adzuna.com/land/ad/5258312008?se=AsOV75Wq8BGglN2HEt9uZw&utm_medium=api&utm_source=183d4472&v=C36F7523F698D478E3B0C7F223F0F595FA5B99C0,"Amentum is seeking a TSCM Practitioner III to support the National Geospatial-Intelligence Agency (NGA), Office of Counterintelligence (SIC) in Washington, DC and St. Louis, MO. TSCM Practitioner III conducts TSCM, Foreign Visit, Gift Inspection, Digital Counterexploitation, Technical Evaluation activities and other technical operations supporting the NGA TSCM program, TSSC modernization goals, and Office of Counterintelligence Technical CI Division. Maintain familiarization with all governing …",,amentum seeking tscm practitioner iii support national geospatial intelligence agency nga office counterintelligence sic washington dc st louis mo tscm practitioner iii conduct tscm foreign visit gift inspection digital counterexploitation technical evaluation activity technical operation supporting nga tscm program tssc modernization goal office counterintelligence technical ci division maintain familiarization governing
Machine Learning Engineer with Security Clearance,SecureVision,"Sauget, Saint Clair County",IT Jobs,,2025-08-01T09:43:35Z,106520.6,106520.6,https://www.adzuna.com/land/ad/5332018092?se=bCTJ8JWq8BG5i9zeMC9UKw&utm_medium=api&utm_source=183d4472&v=9056D0FD556C559318D71E056D2368DD331ABC7A,HOW A MACHINE LEARNING ENGINEER WILL MAKE AN IMPACT Own your opportunity to serve as a critical component of our nation's safety and security. Make an impact by using your expertise to protect our country from threats. Job Description Rapidly prototype containerized multimodal deep learning solutions and associated data pipelines to enable GeoAI capabilities for improving analytic workflows and addressing key intelligence questions. You will be at the cutting edge of implementing State-of-the-A…,,machine learning engineer make impact opportunity serve critical component nation safety security make impact using expertise protect country threat job description rapidly prototype containerized multimodal deep learning solution associated data pipeline enable geoai capability improving analytic workflow addressing key intelligence question cutting edge implementing state
Sr. Ground Systems Hardware Architect 5 with Security Clearance,Beacon Hill,"Saint Louis, Saint Louis County",Engineering Jobs,,2025-08-22T13:35:13Z,141758.66,141758.66,https://www.adzuna.com/land/ad/5363910264?se=bCTJ8JWq8BG5i9zeMC9UKw&utm_medium=api&utm_source=183d4472&v=5C87D3B2C034793C60A01A05B14894806C92B2F5,"Position Overview: We are seeking a highly experienced Senior Ground Systems Hardware Engineer to lead the Ground Segment Hardware Architecture and Design, ensuring that performance, interfaces, and both functional and non-functional requirements are fully met. The selected candidate will play a critical role in developing engineering solutions and practices for key Ground System capabilities, including: Edge Compute Command and Control Network and Communication Systems Mission Planning Situati…",,position overview seeking highly experienced senior ground system hardware engineer lead ground segment hardware architecture design ensuring performance interface functional non functional requirement fully met selected candidate play critical role developing engineering solution practice key ground system capability including edge compute command control network communication system mission planning situati
Patent Prosecution Associate Attorney - St. Louis,Direct Counsel,"Saint Louis, Saint Louis County",Engineering Jobs,,2025-10-02T23:37:25Z,145662.78,145662.78,https://www.adzuna.com/details/5428570778?utm_medium=api&utm_source=183d4472,"Job Description Job Description Direct Counsel is representing an Am Law 100 firm seeking a Mid-Level Associate to join its Electrical Engineering and Computer Science Patent Prosecution Practice Group. This position offers flexibility across firm locations, with strong preference for candidates based in Atlanta, Denver, Houston, St. Louis, Kansas City, Los Angeles, or San Francisco. Position Overview This is a premier opportunity for a technically driven patent prosecution attorney with a back…",,job description job description direct counsel representing law 100 firm seeking mid level associate join electrical engineering computer science patent prosecution practice group position offer flexibility across firm location strong preference candidate based atlanta denver houston st louis kansa city los angeles san francisco position overview premier opportunity technically driven patent prosecution attorney back
Junior Engineer,Evtron,"Saint Louis, Saint Louis County",IT Jobs,,2024-08-01T11:10:18Z,73020.8,73020.8,https://www.adzuna.com/details/4805418325?utm_medium=api&utm_source=183d4472,"There are six engineering positions available. All positions are entry-level. Those who have experience related to a position but are of a different major are still encouraged to apply.  COMPUTER ENGINEERING (I) Expander board design [Musts] C Unix, Linux Embedded systems knowledge  ELECTRICAL ENGINEERING (I) Firmware & Circuit Design [Musts] High speed digital knowledge  COMPUTER SCIENCE (I) Let’s build a custom enterprise resource planning (ERP) system. [Musts] Python  COMPUTER SCIENCE (II) N…",,six engineering position available position entry level experience related position different major still encouraged apply computer engineering expander board design must c unix linux embedded system knowledge electrical engineering firmware circuit design must high speed digital knowledge computer science let build custom enterprise resource planning erp system must python computer science ii n
.Net - Angular/C# Developer (Senior and Mid-Level),The Timberline Group,"Saint Louis, Saint Louis County",IT Jobs,full_time,2024-08-05T10:46:45Z,62449.13,62449.13,https://www.adzuna.com/details/4811157997?utm_medium=api&utm_source=183d4472,"O ur .NET Developers work with a team of talented individuals who share a strong passion for their work. The primary role of this experienced individual will be to develop software solutions through the conception, development, testing and implementation phases. This full-time position will challenge you to find creative ways to solve problems, explore new technologies, and everyone is expected to contribute at every level of the development process regardless of their position. What are we loo…",,ur net developer work team talented individual share strong passion work primary role experienced individual develop software solution conception development testing implementation phase full time position challenge find creative way solve problem explore new technology everyone expected contribute every level development process regardless position loo
